ts,city,station,event,bracket,lo,hi,nbm_high,nbm_sigma,nbm_p,k_yes_bid,k_yes_ask,k_mid,actual_high,settled,nbm_cycle,entry_prob,fee,edge,signal,outcome,pnl
2026-07-03T17:47:13.526161,LAX,KLAX,KXHIGHLAX-26JUL04,75° or above,75,,73,1,0.0668,31,32,31.5,76,yes,17,0.3200,0.0152,-0.2532,0,1,0.6648
2026-07-03T17:47:13.526161,PHX,KPHX,KXHIGHTPHX-26JUL04,103° or below,,103,106,3,0.2023,4,5,4.5,101,yes,17,0.0500,0.0033,0.1523,1,1,0.9467
2026-07-03T17:47:13.526161,PHX,KPHX,KXHIGHTPHX-26JUL04,104° to 105°,104,105,106,3,0.2315,34,35,34.5,101,no,17,0.3500,0.0159,-0.1185,0,0,-0.3659
2026-07-03T17:47:13.526161,PHX,KPHX,KXHIGHTPHX-26JUL04,106° to 107°,106,107,106,3,0.2576,46,50,48.0,101,no,17,0.5000,0.0175,-0.2424,0,0,-0.5175
2026-07-03T17:47:13.526161,PHX,KPHX,KXHIGHTPHX-26JUL04,108° to 109°,108,109,106,3,0.1869,8,9,8.5,101,no,17,0.0900,0.0057,0.0969,1,0,-0.0957
2026-07-03T17:47:13.526161,PHX,KPHX,KXHIGHTPHX-26JUL04,110° to 111°,110,111,106,3,0.0883,1,2,1.5,101,no,17,0.0200,0.0014,0.0683,1,0,-0.0214
2026-07-03T17:47:13.526161,PHX,KPHX,KXHIGHTPHX-26JUL04,112° or above,112,,106,3,0.0334,1,2,1.5,101,no,17,0.0200,0.0014,0.0134,1,0,-0.0214
2026-07-03T17:47:13.526161,DAL,KDFW,KXHIGHTDAL-26JUL04,95° or below,,95,100,2,0.0122,1,2,1.5,99,no,17,0.0200,0.0014,-0.0078,0,0,-0.0214
2026-07-03T17:47:13.526161,DAL,KDFW,KXHIGHTDAL-26JUL04,96° to 97°,96,97,100,2,0.0934,7,12,9.5,99,no,17,0.1200,0.0074,-0.0266,0,0,-0.1274
2026-07-03T17:47:13.526161,DAL,KDFW,KXHIGHTDAL-26JUL04,98° to 99°,98,99,100,2,0.2956,45,48,46.5,99,yes,17,0.4800,0.0175,-0.1844,0,1,0.5025
2026-07-03T17:47:13.526161,DAL,KDFW,KXHIGHTDAL-26JUL04,100° to 101°,100,101,100,2,0.3721,32,37,34.5,99,no,17,0.3700,0.0163,0.0021,0,0,-0.3863
2026-07-03T17:47:13.526161,DAL,KDFW,KXHIGHTDAL-26JUL04,102° to 103°,102,103,100,2,0.1866,3,4,3.5,99,no,17,0.0400,0.0027,0.1466,1,0,-0.0427
2026-07-03T17:47:13.526161,DAL,KDFW,KXHIGHTDAL-26JUL04,104° or above,104,,100,2,0.0401,,2,,99,no,17,0.0200,0.0014,0.0201,1,0,-0.0214
2026-07-03T17:47:13.526161,BOS,KBOS,KXHIGHTBOS-26JUL04,90° or below,,90,97,3,0.0151,8,9,8.5,94,no,17,0.0900,0.0057,-0.0749,0,0,-0.0957
2026-07-03T17:47:13.526161,BOS,KBOS,KXHIGHTBOS-26JUL04,91° to 92°,91,92,97,3,0.0517,12,19,15.5,94,no,17,0.1900,0.0108,-0.1383,0,0,-0.2008
2026-07-03T17:47:13.526161,BOS,KBOS,KXHIGHTBOS-26JUL04,93° to 94°,93,94,97,3,0.1355,25,26,25.5,94,yes,17,0.2600,0.0135,-0.1245,0,1,0.7265
2026-07-03T17:47:13.526161,BOS,KBOS,KXHIGHTBOS-26JUL04,95° to 96°,95,96,97,3,0.2315,32,35,33.5,94,no,17,0.3500,0.0159,-0.1185,0,0,-0.3659
2026-07-03T17:47:13.526161,BOS,KBOS,KXHIGHTBOS-26JUL04,97° to 98°,97,98,97,3,0.2576,11,12,11.5,94,no,17,0.1200,0.0074,0.1376,1,0,-0.1274
2026-07-03T17:47:13.526161,BOS,KBOS,KXHIGHTBOS-26JUL04,99° or above,99,,97,3,0.3085,6,8,7.0,94,no,17,0.0800,0.0052,0.2285,1,0,-0.0852
2026-07-04T17:19:02.405772,NYC,KNYC,KXHIGHNY-26JUL05,83° or below,,83,83,4,0.5497,46,51,48.5,81,yes,16,0.5100,0.0175,0.0397,1,1,0.4725
2026-07-04T17:19:02.405772,NYC,KNYC,KXHIGHNY-26JUL05,84° to 85°,84,85,83,4,0.1843,31,35,33.0,81,no,16,0.3500,0.0159,-0.1657,0,0,-0.3659
2026-07-04T17:19:02.405772,NYC,KNYC,KXHIGHNY-26JUL05,86° to 87°,86,87,83,4,0.1357,10,11,10.5,81,no,16,0.1100,0.0069,0.0257,1,0,-0.1169
2026-07-04T17:19:02.405772,NYC,KNYC,KXHIGHNY-26JUL05,88° to 89°,88,89,83,4,0.0782,4,6,5.0,81,no,16,0.0600,0.0039,0.0182,1,0,-0.0639
2026-07-04T17:19:02.405772,NYC,KNYC,KXHIGHNY-26JUL05,90° to 91°,90,91,83,4,0.0353,1,2,1.5,81,no,16,0.0200,0.0014,0.0153,1,0,-0.0214
2026-07-04T17:19:02.405772,NYC,KNYC,KXHIGHNY-26JUL05,92° or above,92,,83,4,0.0168,1,2,1.5,81,no,16,0.0200,0.0014,-0.0032,0,0,-0.0214
2026-07-04T17:19:02.405772,CHI,KMDW,KXHIGHCHI-26JUL05,78° or below,,78,80,3,0.3085,63,64,63.5,77,yes,16,0.6400,0.0161,-0.3315,0,1,0.3439
2026-07-04T17:19:02.405772,CHI,KMDW,KXHIGHCHI-26JUL05,79° to 80°,79,80,80,3,0.2576,20,21,20.5,77,no,16,0.2100,0.0116,0.0476,1,0,-0.2216
2026-07-04T17:19:02.405772,CHI,KMDW,KXHIGHCHI-26JUL05,81° to 82°,81,82,80,3,0.2315,5,6,5.5,77,no,16,0.0600,0.0039,0.1715,1,0,-0.0639
2026-07-04T17:19:02.405772,CHI,KMDW,KXHIGHCHI-26JUL05,83° to 84°,83,84,80,3,0.1355,4,5,4.5,77,no,16,0.0500,0.0033,0.0855,1,0,-0.0533
2026-07-04T17:19:02.405772,CHI,KMDW,KXHIGHCHI-26JUL05,85° to 86°,85,86,80,3,0.0517,2,4,3.0,77,no,16,0.0400,0.0027,0.0117,1,0,-0.0427
2026-07-04T17:19:02.405772,CHI,KMDW,KXHIGHCHI-26JUL05,87° or above,87,,80,3,0.0151,,1,,77,no,16,0.0100,0.0007,0.0051,1,0,-0.0107
2026-07-04T17:19:02.405772,MIA,KMIA,KXHIGHMIA-26JUL05,86° or below,,86,91,2,0.0122,,1,,94,no,16,0.0100,0.0007,0.0022,1,0,-0.0107
2026-07-04T17:19:02.405772,MIA,KMIA,KXHIGHMIA-26JUL05,87° to 88°,87,88,91,2,0.0934,5,6,5.5,94,no,16,0.0600,0.0039,0.0334,1,0,-0.0639
2026-07-04T17:19:02.405772,MIA,KMIA,KXHIGHMIA-26JUL05,89° to 90°,89,90,91,2,0.2956,19,23,21.0,94,no,16,0.2300,0.0124,0.0656,1,0,-0.2424
2026-07-04T17:19:02.405772,MIA,KMIA,KXHIGHMIA-26JUL05,91° to 92°,91,92,91,2,0.3721,46,49,47.5,94,no,16,0.4900,0.0175,-0.1179,0,0,-0.5075
2026-07-04T17:19:02.405772,MIA,KMIA,KXHIGHMIA-26JUL05,93° to 94°,93,94,91,2,0.1866,18,21,19.5,94,yes,16,0.2100,0.0116,-0.0234,0,1,0.7784
2026-07-04T17:19:02.405772,MIA,KMIA,KXHIGHMIA-26JUL05,95° or above,95,,91,2,0.0401,3,5,4.0,94,no,16,0.0500,0.0033,-0.0099,0,0,-0.0533
2026-07-04T17:19:02.405772,AUS,KAUS,KXHIGHAUS-26JUL05,93° or below,,93,98,2,0.0122,1,3,2.0,96,no,16,0.0300,0.0020,-0.0178,0,0,-0.0320
2026-07-04T17:19:02.405772,AUS,KAUS,KXHIGHAUS-26JUL05,94° to 95°,94,95,98,2,0.0934,2,3,2.5,96,no,16,0.0300,0.0020,0.0634,1,0,-0.0320
2026-07-04T17:19:02.405772,AUS,KAUS,KXHIGHAUS-26JUL05,96° to 97°,96,97,98,2,0.2956,26,27,26.5,96,yes,16,0.2700,0.0138,0.0256,1,1,0.7162
2026-07-04T17:19:02.405772,AUS,KAUS,KXHIGHAUS-26JUL05,98° to 99°,98,99,98,2,0.3721,47,49,48.0,96,no,16,0.4900,0.0175,-0.1179,0,0,-0.5075
2026-07-04T17:19:02.405772,AUS,KAUS,KXHIGHAUS-26JUL05,100° to 101°,100,101,98,2,0.1866,11,16,13.5,96,no,16,0.1600,0.0094,0.0266,1,0,-0.1694
2026-07-04T17:19:02.405772,AUS,KAUS,KXHIGHAUS-26JUL05,102° or above,102,,98,2,0.0401,2,5,3.5,96,no,16,0.0500,0.0033,-0.0099,0,0,-0.0533
2026-07-04T17:19:02.405772,LAX,KLAX,KXHIGHLAX-26JUL05,69° or below,,69,73,1,0.0002,,1,,75,no,16,0.0100,0.0007,-0.0098,0,0,-0.0107
2026-07-04T17:19:02.405772,LAX,KLAX,KXHIGHLAX-26JUL05,70° to 71°,70,71,73,1,0.0666,4,5,4.5,75,no,16,0.0500,0.0033,0.0166,1,0,-0.0533
2026-07-04T17:19:02.405772,LAX,KLAX,KXHIGHLAX-26JUL05,72° to 73°,72,73,73,1,0.6247,43,44,43.5,75,no,16,0.4400,0.0172,0.1847,1,0,-0.4572
2026-07-04T17:19:02.405772,LAX,KLAX,KXHIGHLAX-26JUL05,74° to 75°,74,75,73,1,0.3023,43,45,44.0,75,yes,16,0.4500,0.0173,-0.1477,0,1,0.5327
2026-07-04T17:19:02.405772,LAX,KLAX,KXHIGHLAX-26JUL05,76° to 77°,76,77,73,1,0.0062,8,9,8.5,75,no,16,0.0900,0.0057,-0.0838,0,0,-0.0957
2026-07-04T17:19:02.405772,LAX,KLAX,KXHIGHLAX-26JUL05,78° or above,78,,73,1,0.0,1,2,1.5,75,no,16,0.0200,0.0014,-0.0200,0,0,-0.0214
2026-07-04T17:19:02.405772,PHX,KPHX,KXHIGHTPHX-26JUL05,106° or below,,106,110,2,0.0401,1,2,1.5,110,no,16,0.0200,0.0014,0.0201,1,0,-0.0214
2026-07-04T17:19:02.405772,PHX,KPHX,KXHIGHTPHX-26JUL05,107° to 108°,107,108,110,2,0.1866,25,33,29.0,110,no,16,0.3300,0.0155,-0.1434,0,0,-0.3455
2026-07-04T17:19:02.405772,PHX,KPHX,KXHIGHTPHX-26JUL05,109° to 110°,109,110,110,2,0.3721,55,60,57.5,110,yes,16,0.6000,0.0168,-0.2279,0,1,0.3832
2026-07-04T17:19:02.405772,PHX,KPHX,KXHIGHTPHX-26JUL05,111° to 112°,111,112,110,2,0.2956,9,10,9.5,110,no,16,0.1000,0.0063,0.1956,1,0,-0.1063
2026-07-04T17:19:02.405772,PHX,KPHX,KXHIGHTPHX-26JUL05,113° to 114°,113,114,110,2,0.0934,1,3,2.0,110,no,16,0.0300,0.0020,0.0634,1,0,-0.0320
2026-07-04T17:19:02.405772,PHX,KPHX,KXHIGHTPHX-26JUL05,115° or above,115,,110,2,0.0122,1,3,2.0,110,no,16,0.0300,0.0020,-0.0178,0,0,-0.0320
2026-07-04T17:19:02.405772,DAL,KDFW,KXHIGHTDAL-26JUL05,96° or below,,96,100,2,0.0401,8,12,10.0,97,no,16,0.1200,0.0074,-0.0799,0,0,-0.1274
2026-07-04T17:19:02.405772,DAL,KDFW,KXHIGHTDAL-26JUL05,97° to 98°,97,98,100,2,0.1866,29,30,29.5,97,yes,16,0.3000,0.0147,-0.1134,0,1,0.6853
2026-07-04T17:19:02.405772,DAL,KDFW,KXHIGHTDAL-26JUL05,99° to 100°,99,100,100,2,0.3721,37,38,37.5,97,no,16,0.3800,0.0165,-0.0079,0,0,-0.3965
2026-07-04T17:19:02.405772,DAL,KDFW,KXHIGHTDAL-26JUL05,101° to 102°,101,102,100,2,0.2956,15,16,15.5,97,no,16,0.1600,0.0094,0.1356,1,0,-0.1694
2026-07-04T17:19:02.405772,DAL,KDFW,KXHIGHTDAL-26JUL05,103° to 104°,103,104,100,2,0.0934,3,4,3.5,97,no,16,0.0400,0.0027,0.0534,1,0,-0.0427
2026-07-04T17:19:02.405772,DAL,KDFW,KXHIGHTDAL-26JUL05,105° or above,105,,100,2,0.0122,2,4,3.0,97,no,16,0.0400,0.0027,-0.0278,0,0,-0.0427
2026-07-04T17:19:02.405772,BOS,KBOS,KXHIGHTBOS-26JUL05,78° or below,,78,81,3,0.2023,38,39,38.5,79,no,16,0.3900,0.0167,-0.1877,0,0,-0.4067
2026-07-04T17:19:02.405772,BOS,KBOS,KXHIGHTBOS-26JUL05,79° to 80°,79,80,81,3,0.2315,31,35,33.0,79,yes,16,0.3500,0.0159,-0.1185,0,1,0.6341
2026-07-04T17:19:02.405772,BOS,KBOS,KXHIGHTBOS-26JUL05,81° to 82°,81,82,81,3,0.2576,11,12,11.5,79,no,16,0.1200,0.0074,0.1376,1,0,-0.1274
2026-07-04T17:19:02.405772,BOS,KBOS,KXHIGHTBOS-26JUL05,83° to 84°,83,84,81,3,0.1869,5,7,6.0,79,no,16,0.0700,0.0046,0.1169,1,0,-0.0746
2026-07-04T17:19:02.405772,BOS,KBOS,KXHIGHTBOS-26JUL05,85° to 86°,85,86,81,3,0.0883,2,4,3.0,79,no,16,0.0400,0.0027,0.0483,1,0,-0.0427
2026-07-04T17:19:02.405772,BOS,KBOS,KXHIGHTBOS-26JUL05,87° or above,87,,81,3,0.0334,1,2,1.5,79,no,16,0.0200,0.0014,0.0134,1,0,-0.0214
2026-07-05T17:32:37.521492,NYC,KNYC,KXHIGHNY-26JUL06,74° or below,,74,74,4,0.5497,79,80,79.5,69,yes,16,0.8000,0.0112,-0.2503,0,1,0.1888
2026-07-05T17:32:37.521492,NYC,KNYC,KXHIGHNY-26JUL06,75° to 76°,75,76,74,4,0.1843,11,12,11.5,69,no,16,0.1200,0.0074,0.0643,1,0,-0.1274
2026-07-05T17:32:37.521492,NYC,KNYC,KXHIGHNY-26JUL06,77° to 78°,77,78,74,4,0.1357,3,4,3.5,69,no,16,0.0400,0.0027,0.0957,1,0,-0.0427
2026-07-05T17:32:37.521492,NYC,KNYC,KXHIGHNY-26JUL06,79° to 80°,79,80,74,4,0.0782,1,3,2.0,69,no,16,0.0300,0.0020,0.0482,1,0,-0.0320
2026-07-05T17:32:37.521492,NYC,KNYC,KXHIGHNY-26JUL06,81° to 82°,81,82,74,4,0.0353,1,2,1.5,69,no,16,0.0200,0.0014,0.0153,1,0,-0.0214
2026-07-05T17:32:37.521492,NYC,KNYC,KXHIGHNY-26JUL06,83° or above,83,,74,4,0.0168,1,2,1.5,69,no,16,0.0200,0.0014,-0.0032,0,0,-0.0214
2026-07-05T17:32:37.521492,CHI,KMDW,KXHIGHCHI-26JUL06,75° or below,,75,79,2,0.0401,6,8,7.0,80,no,16,0.0800,0.0052,-0.0399,0,0,-0.0852
2026-07-05T17:32:37.521492,CHI,KMDW,KXHIGHCHI-26JUL06,76° to 77°,76,77,79,2,0.1866,24,29,26.5,80,no,16,0.2900,0.0144,-0.1034,0,0,-0.3044
2026-07-05T17:32:37.521492,CHI,KMDW,KXHIGHCHI-26JUL06,78° to 79°,78,79,79,2,0.3721,37,38,37.5,80,no,16,0.3800,0.0165,-0.0079,0,0,-0.3965
2026-07-05T17:32:37.521492,CHI,KMDW,KXHIGHCHI-26JUL06,80° to 81°,80,81,79,2,0.2956,21,23,22.0,80,yes,16,0.2300,0.0124,0.0656,1,1,0.7576
2026-07-05T17:32:37.521492,CHI,KMDW,KXHIGHCHI-26JUL06,82° to 83°,82,83,79,2,0.0934,5,6,5.5,80,no,16,0.0600,0.0039,0.0334,1,0,-0.0639
2026-07-05T17:32:37.521492,CHI,KMDW,KXHIGHCHI-26JUL06,84° or above,84,,79,2,0.0122,2,4,3.0,80,no,16,0.0400,0.0027,-0.0278,0,0,-0.0427
2026-07-05T17:32:37.521492,MIA,KMIA,KXHIGHMIA-26JUL06,86° or below,,86,91,2,0.0122,,1,,93,no,16,0.0100,0.0007,0.0022,1,0,-0.0107
2026-07-05T17:32:37.521492,MIA,KMIA,KXHIGHMIA-26JUL06,87° to 88°,87,88,91,2,0.0934,4,6,5.0,93,no,16,0.0600,0.0039,0.0334,1,0,-0.0639
2026-07-05T17:32:37.521492,MIA,KMIA,KXHIGHMIA-26JUL06,89° to 90°,89,90,91,2,0.2956,10,15,12.5,93,no,16,0.1500,0.0089,0.1456,1,0,-0.1589
2026-07-05T17:32:37.521492,MIA,KMIA,KXHIGHMIA-26JUL06,91° to 92°,91,92,91,2,0.3721,50,51,50.5,93,no,16,0.5100,0.0175,-0.1379,0,0,-0.5275
2026-07-05T17:32:37.521492,MIA,KMIA,KXHIGHMIA-26JUL06,93° to 94°,93,94,91,2,0.1866,27,28,27.5,93,yes,16,0.2800,0.0141,-0.0934,0,1,0.7059
2026-07-05T17:32:37.521492,MIA,KMIA,KXHIGHMIA-26JUL06,95° or above,95,,91,2,0.0401,3,4,3.5,93,no,16,0.0400,0.0027,0.0001,0,0,-0.0427
2026-07-05T17:32:37.521492,AUS,KAUS,KXHIGHAUS-26JUL06,93° or below,,93,97,3,0.1217,15,16,15.5,98,no,16,0.1600,0.0094,-0.0383,0,0,-0.1694
2026-07-05T17:32:37.521492,AUS,KAUS,KXHIGHAUS-26JUL06,94° to 95°,94,95,97,3,0.1869,34,35,34.5,98,no,16,0.3500,0.0159,-0.1631,0,0,-0.3659
2026-07-05T17:32:37.521492,AUS,KAUS,KXHIGHAUS-26JUL06,96° to 97°,96,97,97,3,0.2576,40,42,41.0,98,no,16,0.4200,0.0171,-0.1624,0,0,-0.4371
2026-07-05T17:32:37.521492,AUS,KAUS,KXHIGHAUS-26JUL06,98° to 99°,98,99,97,3,0.2315,4,7,5.5,98,yes,16,0.0700,0.0046,0.1615,1,1,0.9254
2026-07-05T17:32:37.521492,AUS,KAUS,KXHIGHAUS-26JUL06,100° to 101°,100,101,97,3,0.1355,2,3,2.5,98,no,16,0.0300,0.0020,0.1055,1,0,-0.0320
2026-07-05T17:32:37.521492,AUS,KAUS,KXHIGHAUS-26JUL06,102° or above,102,,97,3,0.0668,,2,,98,no,16,0.0200,0.0014,0.0468,1,0,-0.0214
2026-07-05T17:32:37.521492,LAX,KLAX,KXHIGHLAX-26JUL06,69° or below,,69,73,1,0.0002,,1,,75,no,16,0.0100,0.0007,-0.0098,0,0,-0.0107
2026-07-05T17:32:37.521492,LAX,KLAX,KXHIGHLAX-26JUL06,70° to 71°,70,71,73,1,0.0666,1,3,2.0,75,no,16,0.0300,0.0020,0.0366,1,0,-0.0320
2026-07-05T17:32:37.521492,LAX,KLAX,KXHIGHLAX-26JUL06,72° to 73°,72,73,73,1,0.6247,19,22,20.5,75,no,16,0.2200,0.0120,0.4047,1,0,-0.2320
2026-07-05T17:32:37.521492,LAX,KLAX,KXHIGHLAX-26JUL06,74° to 75°,74,75,73,1,0.3023,45,48,46.5,75,yes,16,0.4800,0.0175,-0.1777,0,1,0.5025
2026-07-05T17:32:37.521492,LAX,KLAX,KXHIGHLAX-26JUL06,76° to 77°,76,77,73,1,0.0062,21,22,21.5,75,no,16,0.2200,0.0120,-0.2138,0,0,-0.2320
2026-07-05T17:32:37.521492,LAX,KLAX,KXHIGHLAX-26JUL06,78° or above,78,,73,1,0.0,8,10,9.0,75,no,16,0.1000,0.0063,-0.1000,0,0,-0.1063
2026-07-05T17:32:37.521492,PHX,KPHX,KXHIGHTPHX-26JUL06,108° or below,,108,113,1,0.0,,2,,113,no,16,0.0200,0.0014,-0.0200,0,0,-0.0214
2026-07-05T17:32:37.521492,PHX,KPHX,KXHIGHTPHX-26JUL06,109° to 110°,109,110,113,1,0.0062,28,33,30.5,113,no,16,0.3300,0.0155,-0.3238,0,0,-0.3455
2026-07-05T17:32:37.521492,PHX,KPHX,KXHIGHTPHX-26JUL06,111° to 112°,111,112,113,1,0.3023,47,49,48.0,113,no,16,0.4900,0.0175,-0.1877,0,0,-0.5075
2026-07-05T17:32:37.521492,PHX,KPHX,KXHIGHTPHX-26JUL06,113° to 114°,113,114,113,1,0.6247,29,30,29.5,113,yes,16,0.3000,0.0147,0.3247,1,1,0.6853
2026-07-05T17:32:37.521492,PHX,KPHX,KXHIGHTPHX-26JUL06,115° to 116°,115,116,113,1,0.0666,1,2,1.5,113,no,16,0.0200,0.0014,0.0466,1,0,-0.0214
2026-07-05T17:32:37.521492,PHX,KPHX,KXHIGHTPHX-26JUL06,117° or above,117,,113,1,0.0002,,2,,113,no,16,0.0200,0.0014,-0.0198,0,0,-0.0214
2026-07-05T17:32:37.521492,DAL,KDFW,KXHIGHTDAL-26JUL06,94° or below,,94,98,2,0.0401,6,9,7.5,99,no,16,0.0900,0.0057,-0.0499,0,0,-0.0957
2026-07-05T17:32:37.521492,DAL,KDFW,KXHIGHTDAL-26JUL06,95° to 96°,95,96,98,2,0.1866,37,39,38.0,99,no,16,0.3900,0.0167,-0.2034,0,0,-0.4067
2026-07-05T17:32:37.521492,DAL,KDFW,KXHIGHTDAL-26JUL06,97° to 98°,97,98,98,2,0.3721,30,34,32.0,99,no,16,0.3400,0.0157,0.0321,1,0,-0.3557
2026-07-05T17:32:37.521492,DAL,KDFW,KXHIGHTDAL-26JUL06,99° to 100°,99,100,98,2,0.2956,20,28,24.0,99,yes,16,0.2800,0.0141,0.0156,1,1,0.7059
2026-07-05T17:32:37.521492,DAL,KDFW,KXHIGHTDAL-26JUL06,101° to 102°,101,102,98,2,0.0934,2,3,2.5,99,no,16,0.0300,0.0020,0.0634,1,0,-0.0320
2026-07-05T17:32:37.521492,DAL,KDFW,KXHIGHTDAL-26JUL06,103° or above,103,,98,2,0.0122,,2,,99,no,16,0.0200,0.0014,-0.0078,0,0,-0.0214
2026-07-05T17:32:37.521492,BOS,KBOS,KXHIGHTBOS-26JUL06,68° or below,,68,73,4,0.1303,4,7,5.5,73,no,16,0.0700,0.0046,0.0603,1,0,-0.0746
2026-07-05T17:32:37.521492,BOS,KBOS,KXHIGHTBOS-26JUL06,69° to 70°,69,70,73,4,0.1357,12,15,13.5,73,no,16,0.1500,0.0089,-0.0143,0,0,-0.1589
2026-07-05T17:32:37.521492,BOS,KBOS,KXHIGHTBOS-26JUL06,71° to 72°,71,72,73,4,0.1843,34,35,34.5,73,no,16,0.3500,0.0159,-0.1657,0,0,-0.3659
2026-07-05T17:32:37.521492,BOS,KBOS,KXHIGHTBOS-26JUL06,73° to 74°,73,74,73,4,0.1959,36,37,36.5,73,yes,16,0.3700,0.0163,-0.1741,0,1,0.6137
2026-07-05T17:32:37.521492,BOS,KBOS,KXHIGHTBOS-26JUL06,75° to 76°,75,76,73,4,0.163,4,7,5.5,73,no,16,0.0700,0.0046,0.0930,1,0,-0.0746
2026-07-05T17:32:37.521492,BOS,KBOS,KXHIGHTBOS-26JUL06,77° or above,77,,73,4,0.1908,1,2,1.5,73,no,16,0.0200,0.0014,0.1708,1,0,-0.0214
2026-07-06T18:22:03.712234,NYC,KNYC,KXHIGHNY-26JUL07,74° or below,,74,74,3,0.5662,91,92,91.5,70,yes,17,0.9200,0.0052,-0.3538,0,1,0.0748
2026-07-06T18:22:03.712234,NYC,KNYC,KXHIGHNY-26JUL07,75° to 76°,75,76,74,3,0.2315,7,8,7.5,70,no,17,0.0800,0.0052,0.1515,1,0,-0.0852
2026-07-06T18:22:03.712234,NYC,KNYC,KXHIGHNY-26JUL07,77° to 78°,77,78,74,3,0.1355,1,2,1.5,70,no,17,0.0200,0.0014,0.1155,1,0,-0.0214
2026-07-06T18:22:03.712234,NYC,KNYC,KXHIGHNY-26JUL07,79° to 80°,79,80,74,3,0.0517,1,2,1.5,70,no,17,0.0200,0.0014,0.0317,1,0,-0.0214
2026-07-06T18:22:03.712234,NYC,KNYC,KXHIGHNY-26JUL07,81° to 82°,81,82,74,3,0.0128,,1,,70,no,17,0.0100,0.0007,0.0028,1,0,-0.0107
2026-07-06T18:22:03.712234,NYC,KNYC,KXHIGHNY-26JUL07,83° or above,83,,74,3,0.0023,,1,,70,no,17,0.0100,0.0007,-0.0077,0,0,-0.0107
2026-07-06T18:22:03.712234,CHI,KMDW,KXHIGHCHI-26JUL07,80° or below,,80,84,2,0.0401,13,15,14.0,84,no,17,0.1500,0.0089,-0.1099,0,0,-0.1589
2026-07-06T18:22:03.712234,CHI,KMDW,KXHIGHCHI-26JUL07,81° to 82°,81,82,84,2,0.1866,24,25,24.5,84,no,17,0.2500,0.0131,-0.0634,0,0,-0.2631
2026-07-06T18:22:03.712234,CHI,KMDW,KXHIGHCHI-26JUL07,83° to 84°,83,84,84,2,0.3721,37,38,37.5,84,yes,17,0.3800,0.0165,-0.0079,0,1,0.6035
2026-07-06T18:22:03.712234,CHI,KMDW,KXHIGHCHI-26JUL07,85° to 86°,85,86,84,2,0.2956,19,20,19.5,84,no,17,0.2000,0.0112,0.0956,1,0,-0.2112
2026-07-06T18:22:03.712234,CHI,KMDW,KXHIGHCHI-26JUL07,87° to 88°,87,88,84,2,0.0934,4,6,5.0,84,no,17,0.0600,0.0039,0.0334,1,0,-0.0639
2026-07-06T18:22:03.712234,CHI,KMDW,KXHIGHCHI-26JUL07,89° or above,89,,84,2,0.0122,1,2,1.5,84,no,17,0.0200,0.0014,-0.0078,0,0,-0.0214
2026-07-06T18:22:03.712234,MIA,KMIA,KXHIGHMIA-26JUL07,87° or below,,87,92,1,0.0,1,2,1.5,93,no,17,0.0200,0.0014,-0.0200,0,0,-0.0214
2026-07-06T18:22:03.712234,MIA,KMIA,KXHIGHMIA-26JUL07,88° to 89°,88,89,92,1,0.0062,4,5,4.5,93,no,17,0.0500,0.0033,-0.0438,0,0,-0.0533
2026-07-06T18:22:03.712234,MIA,KMIA,KXHIGHMIA-26JUL07,90° to 91°,90,91,92,1,0.3023,30,33,31.5,93,no,17,0.3300,0.0155,-0.0277,0,0,-0.3455
2026-07-06T18:22:03.712234,MIA,KMIA,KXHIGHMIA-26JUL07,92° to 93°,92,93,92,1,0.6247,50,52,51.0,93,yes,17,0.5200,0.0175,0.1047,1,1,0.4625
2026-07-06T18:22:03.712234,MIA,KMIA,KXHIGHMIA-26JUL07,94° to 95°,94,95,92,1,0.0666,10,14,12.0,93,no,17,0.1400,0.0084,-0.0734,0,0,-0.1484
2026-07-06T18:22:03.712234,MIA,KMIA,KXHIGHMIA-26JUL07,96° or above,96,,92,1,0.0002,1,2,1.5,93,no,17,0.0200,0.0014,-0.0198,0,0,-0.0214
2026-07-06T18:22:03.712234,AUS,KAUS,KXHIGHAUS-26JUL07,93° or below,,93,97,3,0.1217,5,6,5.5,98,no,17,0.0600,0.0039,0.0617,1,0,-0.0639
2026-07-06T18:22:03.712234,AUS,KAUS,KXHIGHAUS-26JUL07,94° to 95°,94,95,97,3,0.1869,22,26,24.0,98,no,17,0.2600,0.0135,-0.0731,0,0,-0.2735
2026-07-06T18:22:03.712234,AUS,KAUS,KXHIGHAUS-26JUL07,96° to 97°,96,97,97,3,0.2576,53,54,53.5,98,no,17,0.5400,0.0174,-0.2824,0,0,-0.5574
2026-07-06T18:22:03.712234,AUS,KAUS,KXHIGHAUS-26JUL07,98° to 99°,98,99,97,3,0.2315,17,19,18.0,98,yes,17,0.1900,0.0108,0.0415,1,1,0.7992
2026-07-06T18:22:03.712234,AUS,KAUS,KXHIGHAUS-26JUL07,100° to 101°,100,101,97,3,0.1355,3,5,4.0,98,no,17,0.0500,0.0033,0.0855,1,0,-0.0533
2026-07-06T18:22:03.712234,AUS,KAUS,KXHIGHAUS-26JUL07,102° or above,102,,97,3,0.0668,,2,,98,no,17,0.0200,0.0014,0.0468,1,0,-0.0214
2026-07-06T18:22:03.712234,LAX,KLAX,KXHIGHLAX-26JUL07,68° or below,,68,74,1,0.0,,1,,74,no,17,0.0100,0.0007,-0.0100,0,0,-0.0107
